% Title: Sonar data
% Sources: Bruno's room 
@RELATION proximity

@ATTRIBUTE avg 		NUMERIC
@ATTRIBUTE diff_avg	NUMERIC
@ATTRIBUTE std_dev	NUMERIC
@ATTRIBUTE class	{occupied,empty }

@DATA
65.0023910615,3.47798197054,8.78125987948,occupied
66.6937671958,1.69137613431,7.65109194465,occupied
66.5864843049,-0.107282890834,6.92365696076,occupied
66.415233463,-0.171250841898,3.75357592524,occupied
66.9261714286,0.510937965536,3.89370178222,occupied
67.6188547009,0.692683272283,4.18559066294,occupied
67.9181635514,0.299308850547,4.72797011068,occupied
68.9532552083,1.03509165693,4.81061058293,occupied
69.3222,0.368944791667,5.07035961354,occupied
50.0012372881,-19.3209627119,2.28595937258,occupied
50.9380087719,0.936771483794,3.17676975552,occupied
51.7370611111,0.799052339181,3.10797052315,occupied
52.259416309,0.522355197902,3.26577045262,occupied
52.3088993289,0.0494830198462,3.47580701139,occupied
52.8393986254,0.530499296571,3.99546403492,occupied
52.6415824916,-0.197816133847,4.14935625104,occupied
52.258334471,-0.383248020593,4.83115519993,occupied
51.2649003322,-0.993434138764,5.23149792603,occupied
50.2778338983,-0.987066433921,4.96418955401,occupied
49.4814158416,-0.796418056721,4.86721134363,occupied
48.6264883721,-0.854927469491,4.73112015532,occupied
47.6897157191,-0.93677265303,3.8756420091,occupied
47.5210503356,-0.168665383493,3.54086084201,occupied
47.4037926421,-0.11725769343,3.50439651821,occupied
47.5654798658,0.161687223631,3.66902854709,occupied
47.9425578231,0.377077957357,3.45872967098,occupied
48.4834669118,0.540909088635,3.44940502474,occupied
48.7370811808,0.253614269047,3.18884317711,occupied
48.6768376384,-0.0602435424355,3.24558886334,occupied
48.2440848708,-0.432752767528,1.87178148361,occupied
47.9006117216,-0.343473149237,1.76369862334,occupied
47.4614965035,-0.439115218115,1.34556851807,occupied
47.2018855219,-0.259610981611,0.760339149318,occupied
47.2252558923,0.0233703703704,0.679708906674,occupied
47.4301036789,0.204847786674,0.728620517377,occupied
47.8499360269,0.419832348006,1.2558466507,occupied
48.5239795918,0.674043564901,1.89002476633,occupied
49.435109215,0.91112962318,2.35670020971,occupied
50.6230171821,1.18790796711,2.49991636337,occupied
51.9490482759,1.32603109373,2.48133326794,occupied
52.7941638225,0.845115546663,2.13761242766,occupied
53.1660677966,0.371903974085,1.97039650922,occupied
53.6570510204,0.490983223798,1.69862768565,occupied
53.8269217687,0.169870748299,1.72125922356,occupied
53.2329152542,-0.59400651447,2.24172341901,occupied
52.5707830508,-0.66213220339,2.55711865652,occupied
52.2121126761,-0.358670374791,2.82733880945,occupied
51.5764175439,-0.635695132197,2.83122365132,occupied
50.9437205882,-0.632696955624,3.6363733407,occupied
50.9431449814,-0.000575606822615,4.09757949999,occupied
51.8658156863,0.922670704862,5.47158734628,occupied
52.8961915709,1.03037588461,6.11896488746,occupied
52.8197786561,-0.0764129147547,6.60404432292,occupied
53.0213007519,0.201522095753,5.83727776562,occupied
53.2128703704,0.191569618491,5.39620352448,occupied
52.5246273063,-0.688243064097,4.39964925764,occupied
51.7798915663,-0.744735740008,3.31261677827,occupied
51.974295082,0.194403515702,2.42238109805,occupied
52.2294756098,0.255180527789,4.3613195744,occupied
51.6230897959,-0.606385813838,2.82408053079,occupied
51.5772570281,-0.0458327678059,3.44323053459,occupied
51.4709530686,-0.10630395952,3.31040000122,occupied
51.8501111111,0.379158042519,3.90914579922,occupied
52.5714856115,0.7213745004,5.40847101099,occupied
53.5308375451,0.959351933616,5.35841588494,occupied
54.0020769231,0.471239377951,5.11430985182,occupied
54.3356320346,0.333555111555,5.28343265135,occupied
54.3027234043,-0.0329086303767,3.89105163989,occupied
52.7767288136,-1.5259945907,3.98131395837,occupied
51.5325168539,-1.24421195963,3.57001833578,occupied
51.2038592965,-0.32865755745,3.00619140743,occupied
51.3837934783,0.179934181778,3.55288052007,occupied
51.5925151515,0.208721673254,3.39834456672,occupied
52.559106383,0.966591231464,2.79245533371,occupied
52.1554944444,-0.403611938534,3.22028648661,occupied
52.1906953642,0.035200919794,3.44725201282,occupied
52.1864673367,-0.00422802755503,2.46967720004,occupied
52.4565598291,0.270092492376,2.58977331739,occupied
51.706003861,-0.750555968056,2.89264393222,occupied
51.0446268657,-0.661376995332,2.92623352311,occupied
50.3151523179,-0.729474547791,3.03425529786,occupied
49.3501328904,-0.965019427515,2.92611622501,occupied
48.080100346,-1.27003254434,1.61155822637,occupied
47.7819616725,-0.298138673547,1.43067385289,occupied
47.8206436364,0.0386819638898,1.8527212173,occupied
48.0681595331,0.24751589671,2.13239655602,occupied
48.2444398148,0.176280281741,2.5274728616,occupied
48.6923962264,0.4479564116,3.00937173358,occupied
49.4282673267,0.735871100318,3.3722704854,occupied
49.6722268519,0.243959525119,3.26036222405,occupied
49.4852987552,-0.186928096665,2.97640418717,occupied
49.4478785714,-0.0374201837582,2.70754904301,occupied
49.2724767025,-0.17540186892,2.59217680224,occupied
49.0671546392,-0.205322063334,2.31996816569,occupied
49.5914117647,0.524257125531,2.69417196875,occupied
49.5668280702,-0.0245836945304,2.8715713803,occupied
49.1937147887,-0.373113281443,3.147713467,occupied
49.2121016949,0.0183869061828,3.0611700205,occupied
48.7383355932,-0.473766101695,3.21247706563,occupied
48.2469084746,-0.491427118644,2.87019502083,occupied
49.2333707483,0.986462273723,3.47313634687,occupied
50.7772559727,1.5438852244,3.87884891033,occupied
51.8496702128,1.07241424007,4.00620225571,occupied
52.9792978723,1.12962765957,3.08755381009,occupied
53.6947163121,0.715418439716,2.40112570079,occupied
53.8769230769,0.182206764866,2.47985081945,occupied
53.4604131274,-0.41650994951,2.32600056223,occupied
53.173962963,-0.28645016445,1.91108410584,occupied
53.0534758364,-0.120487126532,1.9171773105,occupied
53.1231111111,0.0696352746799,1.59836862774,occupied
52.9089322034,-0.214178907721,1.26379889557,occupied
52.7715777027,-0.137354500687,2.08677170039,occupied
52.744057047,-0.0275206557228,3.37431856497,occupied
52.749037037,0.00497999005717,3.39665112329,occupied
52.2953661017,-0.453670935342,3.65525176574,occupied
52.177170068,-0.118196033668,3.75890362596,occupied
52.2360816327,0.0589115646258,3.69111637988,occupied
52.5097645051,0.273682872466,2.53776548429,occupied
52.0692610169,-0.44050348817,2.97155978814,occupied
52.2139560811,0.144695064132,2.75735018366,occupied
52.0381283784,-0.175827702703,2.96341631591,occupied
51.6021351351,-0.435993243243,2.98911159558,occupied
51.4614949495,-0.14064018564,2.90569420942,occupied
51.7773087719,0.315813822435,2.90576656562,occupied
51.621277193,-0.156031578947,4.33081572802,occupied
52.307845614,0.686568421053,4.36544386253,occupied
53.0043098592,0.69646424512,4.53562494193,occupied
53.3181725352,0.313862676056,4.474640685,occupied
58.5997246377,5.28155210247,0.250154592441,empty
58.5306861314,-0.0690385062943,0.367395998726,empty
58.5606336634,0.0299475319794,0.334188903674,empty
58.4373045113,-0.123329152088,2.37473633598,empty
58.39843769,-0.0388668213086,2.13843524182,empty
58.2634396285,-0.134998061487,2.19371524787,empty
58.124193038,-0.139246590508,2.25045924006,empty
58.0100292208,-0.114163817195,2.26791511306,empty
58.0243433333,0.0143141125541,0.643569731097,empty
57.9891296928,-0.0352136405005,0.797278541141,empty
58.0603159722,0.0711862793894,0.789947694309,empty
58.0941161972,0.0338002249609,0.843072043511,empty
58.1283309859,0.0342147887324,0.842120579414,empty
58.195252669,0.0669216831237,0.940180463415,empty
58.3286219081,0.133369239088,0.897693953725,empty
58.4062982456,0.0776763374868,0.843228073105,empty
58.4672517483,0.0609535026377,0.628600198922,empty
58.4584097222,-0.00884202602955,0.62492351491,empty
58.5129726027,0.0545628805175,0.641174957174,empty
58.5043253425,-0.00864726027394,0.543673005664,empty
58.4748493151,-0.0294760273973,0.527513760573,empty
58.5258972603,0.0510479452055,0.512436478061,empty
58.6100310345,0.0841337742088,0.547248950898,empty
58.5526586207,-0.0573724137931,0.452568116816,empty
58.5463,-0.00635862068967,0.458502364595,empty
58.5540827586,0.00778275862073,0.450223443233,empty
58.5896896552,0.0356068965517,0.523047193875,empty
58.5660655172,-0.0236241379311,0.474747384129,empty
58.5638310345,-0.0022344827586,0.409012037457,empty
58.5211758621,-0.0426551724138,0.405391792341,empty
58.4939413793,-0.0272344827586,0.407179461907,empty
58.4888556701,-0.00508570920723,0.296726380044,empty
58.473162069,-0.0156936011375,0.65590533693,empty
58.3588526316,-0.114309437387,2.30958661155,empty
58.3589122807,5.96491228038e-05,2.30982499399,empty
58.4988833922,0.139971111524,3.00730662534,empty
58.4689608541,-0.0299225381336,3.0409532778,empty
58.5100640569,0.041103202847,2.98520203483,empty
58.6461122807,0.136048223762,1.962331328,empty
58.6828661972,0.0367539164814,1.98570628543,empty
58.5431232394,-0.139742957747,0.760539822898,empty
58.5279824561,-0.0151407832963,0.664356813048,empty
58.4791533101,-0.0488291460358,0.657115415069,empty
58.4381045296,-0.0410487804878,0.65358842416,empty
58.3113576389,-0.126746890728,2.06434511991,empty
58.3216574394,0.0102998005574,2.01308766186,empty
58.3707708333,0.049113393887,2.34253392902,empty
58.3924479167,0.0216770833334,2.36684744619,empty
58.3554201389,-0.0370277777778,3.2105009759,empty
58.5634152249,0.207995086025,2.52779901529,empty
58.4909444444,-0.0724707804691,3.5542530538,empty
58.3394041812,-0.15154026326,3.92531272956,empty
58.4188601399,0.0794559586755,3.92265788716,empty
58.5728842105,0.154024070666,3.27572050411,empty
58.4822315789,-0.0906526315789,3.26764447977,empty
58.5757909408,0.0935593618192,2.07650160298,empty
58.7104878893,0.134696948507,0.311213809853,empty
58.7023125,-0.00817538927336,0.307778597485,empty
58.7197614035,0.0174489035088,0.302738043782,empty
58.827358156,0.10759675252,0.344722183393,empty
58.9603464286,0.132988272543,0.362455135755,empty
58.909172043,-0.0511743855607,1.80062179482,empty
58.8207194245,-0.0884526185503,2.90213350508,empty
58.7204964539,-0.10022297056,3.47260997894,empty
58.7008526316,-0.0196438223218,3.45242402789,empty
58.5748496503,-0.126002981229,3.43626529955,empty
58.6860486111,0.111198960761,2.96580311016,empty
58.7371413793,0.0510927681993,1.94810605141,empty
58.8087010309,0.0715596516175,0.37017309553,empty
58.6925360825,-0.116164948454,2.33694179053,empty
58.786395189,0.0938591065292,2.3390278496,empty
58.7775239726,-0.0088712164007,2.32880716102,empty
58.7548551724,-0.0226688001889,2.33727741084,empty
58.6926947368,-0.0621604355716,2.35349794989,empty
58.7218631579,0.0291684210526,0.336898821184,empty
58.6566526316,-0.0652105263158,0.313798640304,empty
58.6158561404,-0.0407964912281,0.304244637839,empty
58.6069438596,-0.00891228070177,0.349692012891,empty
58.5826748252,-0.0242690344743,0.374452174159,empty
58.6100734266,0.0273986013986,0.379553225161,empty
58.5854405594,-0.0246328671328,0.355472270439,empty
58.6625944056,0.0771538461538,0.404771752668,empty
58.7499230769,0.0873286713287,0.38888430746,empty
58.7875965517,0.0376734748011,0.353695927294,empty
58.7712768166,-0.0163197351151,0.350509727311,empty
58.748533101,-0.0227437155637,0.42090481722,empty
58.6133531469,-0.135179954192,0.908047068361,empty
58.5525156794,-0.0608374674106,0.886385817272,empty
58.5559894737,0.00347379424169,1.23419668087,empty
58.5508736842,-0.00511578947368,1.22460599219,empty
58.5838675958,0.0329939116083,1.20700096316,empty
58.6175365854,0.033668989547,0.892002425139,empty
58.5008076923,-0.116728893058,2.01477140441,empty
58.5075052265,0.00669753417316,1.8231203269,empty
58.5259861111,0.0184808846303,1.82187215226,empty
58.5233263889,-0.00265972222227,1.82064402332,empty
58.5374895833,0.0141631944444,1.82013886782,empty
58.6704,0.132910416667,0.310325622042,empty
58.7464615385,0.0760615384615,0.433029382241,empty
58.7574440559,0.0109825174825,0.490964923908,empty
58.7449055944,-0.0125384615384,0.495518358578,empty
58.765034965,0.0201293706293,0.524755641212,empty
58.8496271777,0.0845922126654,0.701334749209,empty
58.8650652921,0.0154381143959,0.765456077164,empty
58.8652758621,0.000210569972758,2.12561622568,empty
59.0147206897,0.149444827586,2.89525595523,empty
59.1952041522,0.180483462594,2.90971270116,empty
59.1925,-0.0027041522491,2.87712634775,empty
59.1027192982,-0.0897807017544,3.19060015743,empty
59.1638146853,0.0610953870691,2.46760847159,empty
59.0861153846,-0.0776993006993,1.47821187997,empty
58.983195122,-0.102920262664,1.42552577844,empty
58.9770766551,-0.00611846689895,1.42487059934,empty
59.0421573427,0.0650806876051,0.291589160145,empty
59.0476227758,0.0054654331434,0.277259767406,empty
59.0584964029,0.010873627077,0.257785217572,empty
58.9720716846,-0.0864247182899,0.297615938151,empty
58.9141756272,-0.0578960573477,0.307751256619,empty
58.9241541219,0.00997849462367,0.320279399005,empty
58.9139103943,-0.0102437275985,0.320942333061,empty
58.8946366906,-0.0192737036177,0.313990493462,empty
58.9214505495,0.0268138588031,0.308514476627,empty
59.0235625,0.102111950549,2.21412640844,empty
58.9179205776,-0.105641922383,2.200566342,empty
58.837455516,-0.0804650616031,2.24836696269,empty
58.8321719298,-0.00528358618972,2.23511726586,empty
58.8880103448,0.055838415003,2.21771912893,empty
58.8195292096,-0.0684811352056,0.62053281472,empty
58.8981916376,0.0786624280087,0.622545239348,empty
58.9076097561,0.00941811846697,0.340768753968,empty
58.8500069686,-0.0576027874565,0.34063407548,empty
63.2455588235,4.39555185489,1.25457750969,empty
63.1436541353,-0.101904688191,0.908726932058,empty
63.1359489796,-0.00770515574654,0.775977952006,empty
63.0789027237,-0.0570462558564,0.800285770659,empty
62.824663522,-0.254239201723,2.97913069964,empty
62.7359583333,-0.0887051886792,3.02745760627,empty
62.7415555556,0.0055972222221,3.05819236524,empty
62.7754470199,0.0338914643121,3.1038085407,empty
62.8725986622,0.0971516423398,3.13931302911,empty
63.0165102041,0.143911541874,2.89277917167,empty
63.0751111111,0.0586009070294,2.85724747815,empty
63.0513886926,-0.0237224185316,3.0501951962,empty
62.9960569395,-0.0553317530778,3.03503314002,empty
62.9245053763,-0.0715515631576,3.00576587263,empty
63.0677142857,0.14320890937,1.123333734,empty
63.0501879433,-0.0175263424519,1.05120704903,empty
63.0831514085,0.0329634651883,0.337483686241,empty
63.0899649123,0.00681350382996,0.316542754878,empty
63.0773286713,-0.012636240952,0.34144020619,empty
63.0900629371,0.0127342657344,0.671811546432,empty
63.0966013986,0.00653846153836,0.652264316673,empty
63.0838251748,-0.0127762237762,0.643874743346,empty
63.2039122807,0.120087105877,1.84001992756,empty
63.2198450704,0.0159327897208,1.83574940281,empty
63.1907253521,-0.0291197183098,1.74333083429,empty
63.2025567376,0.0118313854759,1.75066806729,empty
63.206316726,0.00375998839001,1.76546682092,empty
63.1097163121,-0.0966004139219,0.363973491003,empty
63.1108303887,0.00111407663583,0.356885840354,empty
63.1009471831,-0.00988320559404,0.340644339605,empty
63.0996561404,-0.00129104274771,0.375018404721,empty
63.0976958042,-0.00196033615504,0.362938951587,empty
63.1536062718,0.0559104675812,1.54653247431,empty
63.1463566434,-0.00724962842044,1.55273204794,empty
63.1351929825,-0.0111636609004,1.57192907232,empty
63.1455,0.0103070175438,1.55976734376,empty
63.1044788732,-0.0410211267605,1.59332076593,empty
62.9686338028,-0.135845070422,0.891698545766,empty
62.9760918728,0.00745806997453,0.914663042268,empty
62.9946431095,0.0185512367492,0.887580093188,empty
62.9840460993,-0.0105970102499,0.886574150224,empty
63.0554063604,0.0713602611332,0.931816875194,empty
63.0175141844,-0.0378921760268,1.76157107212,empty
63.0591028369,0.0415886524822,1.80496277307,empty
63.0695477032,0.0104448663008,1.81278263251,empty
63.0627359155,-0.00681178768725,1.80928209334,empty
63.049971831,-0.0127640845071,1.75617475584,empty
63.1377263158,0.0877544848035,0.53130265324,empty
63.1007157895,-0.0370105263157,0.319291546201,empty
63.1062807018,0.00556491228071,0.243056270247,empty
63.1159824561,0.0097017543859,0.248731577365,empty
63.1157017544,-0.000280701754356,0.25293740283,empty
62.9791443662,-0.136557388189,2.42366602636,empty
62.9997887324,0.0206443661972,2.42318066052,empty
62.9344210526,-0.0653676797628,2.71152725887,empty
62.8704315789,-0.0639894736842,2.89105909484,empty
62.8638350877,-0.00659649122809,2.89095941191,empty
62.8846,0.0207649122807,2.29916212877,empty
62.8819405594,-0.00265944055944,2.31270955238,empty
62.9629825784,0.0810420189567,1.99070284608,empty
63.0230769231,0.0600943446798,1.78777171931,empty
63.0051114983,-0.0179654248191,1.7821798376,empty
63.0596083916,0.0544968933505,1.11986685947,empty
62.940534965,-0.119073426573,2.11912076699,empty
62.8638947368,-0.0766402281928,2.16424273817,empty
62.8719039146,0.00800917774863,2.15333081561,empty
62.9117508897,0.0398469750889,2.18031408825,empty
62.9709288256,0.0591779359431,2.15795773871,empty
63.0893082437,0.118379418105,1.13586428522,empty
63.1924028777,0.10309463397,1.05926716865,empty
63.1742163121,-0.0181865656411,1.01117344152,empty
63.1304697509,-0.0437465611671,0.966800537105,empty
63.0983807829,-0.0320889679716,0.717316821456,empty
62.9973380282,-0.101042754749,1.65091594189,empty
62.9530915493,-0.0442464788732,1.59839114742,empty
62.9439859649,-0.00910558438355,1.58430805968,empty
62.968486014,0.0245000490738,1.58281687102,empty
63.0390662021,0.0705801881046,1.5056469229,empty
63.1327456446,0.0936794425087,0.239702338956,empty
63.1422118056,0.00946616095625,0.238364827982,empty
63.1609825784,0.0187707728417,0.231997625628,empty
63.1645505226,0.00356794425088,0.230642133547,empty
63.1437142857,-0.0208362369338,0.21860495848,empty
63.1332473868,-0.0104668989547,0.205717246333,empty
63.1113240418,-0.0219233449477,0.23680367827,empty
63.1022447552,-0.0090792865671,0.230217020932,empty
63.0962377622,-0.00600699300701,0.227016575886,empty
63.0959895105,-0.000248251748303,0.234506132554,empty
63.1050804196,0.00909090909098,0.237860604544,empty
63.126534965,0.0214545454546,0.24502479037,empty
63.0410886525,-0.0854463125527,1.43200949417,empty
63.047683274,0.00659462153902,1.43799946703,empty
63.0404607143,-0.00722255973552,1.47411353542,empty
63.0363154122,-0.00414530209939,1.48245983391,empty
63.0390501792,0.0027347670251,1.52392096428,empty
63.1161921708,0.077141991607,0.55709668827,empty
63.1266631206,0.0104709497488,0.583826093508,empty
63.1663321555,0.0396690349097,0.572756971896,empty
63.1893745583,0.0230424028268,0.561308989055,empty
63.2850388693,0.0956643109541,1.66544913178,empty
63.3247797203,0.0397408510217,1.65772385392,empty
63.2951923077,-0.0295874125874,1.66454827593,empty
63.2622132867,-0.032979020979,1.66808789367,empty
63.2217552448,-0.040458041958,1.69144539962,empty
63.1198675958,-0.101887648936,0.530349208642,empty
63.078630662,-0.0412369337979,0.593857935644,empty
63.3138586957,0.235228033631,0.926152957108,empty
63.9140643939,0.600205698287,2.02031749557,empty
64.4818403042,0.567775910243,2.18517100777,empty
64.9546564885,0.472816184367,2.08475382661,empty
65.4703664122,0.515709923664,1.82972535764,empty
65.6242992701,0.153932857859,1.66797943112,empty
65.4005699301,-0.223729340003,0.923855969828,empty
65.3221048951,-0.078465034965,0.528358314269,empty
65.3084146341,-0.0136902609586,0.506059076607,empty
65.2513146853,-0.0570999488316,0.405440439212,empty
65.2339789474,-0.0173357379463,0.400905497424,empty
65.2112105263,-0.0227684210526,0.446119755003,empty
65.1884507042,-0.0227598220904,0.523090018231,empty
65.1984452297,0.00999452545656,0.59017284372,empty
89.2545483871,24.0561031574,0.468550386654,empty
89.2420909091,-0.0124574780059,0.416885635796,empty
89.2841833333,0.0420924242424,0.408523359083,empty
89.3100669456,0.0258836122732,0.395342585874,empty
89.2745168919,-0.0355500537149,0.393745215373,empty
89.2144178082,-0.0600990836727,0.407306781833,empty
89.1961324042,-0.018285404038,0.418604194817,empty
89.1766042403,-0.0195281638984,1.68695230006,empty
89.0574028777,-0.119201362585,2.12762226982,empty
88.9407142857,-0.116688591984,2.80454488923,empty
88.9587592593,0.0180449735449,2.92155918254,empty
88.9922734082,0.0335141489805,2.97859998465,empty
88.9480340909,-0.0442393173306,2.46419328742,empty
88.8279163498,-0.120117741099,3.77901547629,empty
88.8485019011,0.0205855513309,3.74931512919,empty
88.8853129771,0.0368110759585,3.68894505803,empty
88.8844198473,-0.000893129770986,3.65667414569,empty
88.881,-0.00341984732823,3.65744566352,empty
89.0690191571,0.188019157088,1.85547911592,empty
89.147954023,0.0789348659004,0.937725532766,empty
89.1001026616,-0.0478513613916,1.38677901869,empty
89.0806287879,-0.0194738737182,1.47996705546,empty
89.0739811321,-0.00664765580328,1.6283337283,empty
88.9102744361,-0.163706695985,2.32727768812,empty
89.0370676692,0.126793233083,2.35989214399,empty
89.0771660377,0.0400983685629,2.28073349171,empty
89.1264037736,0.049237735849,2.54296762914,empty
89.2420867925,0.115683018868,3.56360196407,empty
89.5111811321,0.269094339623,3.37878386613,empty
89.4262641509,-0.0849169811321,3.33142345333,empty
89.4096566038,-0.0166075471698,3.22890022073,empty
89.4086,-0.00105660377365,3.16198375568,empty
89.2981320755,-0.110467924528,1.96118717755,empty
89.2306641509,-0.0674679245283,1.88923159495,empty
89.2473358491,0.0166716981132,1.7732669742,empty
89.2516917293,0.00435588026673,1.78107906102,empty
89.2419285714,-0.0097631578947,1.42152966991,empty
89.2883270677,0.0463984962405,1.22585659315,empty
89.1656278195,-0.12269924812,1.64255680371,empty
89.2324962406,0.0668684210526,3.10327619849,empty
89.202056391,-0.0304398496241,3.09755239964,empty
89.1510037594,-0.0510526315789,3.10358204672,empty
89.0860416667,-0.0649620927318,3.11562369086,empty
89.1759318182,0.0898901515151,2.67788333839,empty
89.1104469697,-0.0654848484849,0.426329516328,empty
89.1122575758,0.00181060606059,0.500285152471,empty
89.1181018868,0.00584431103489,0.471654832739,empty
89.1277706767,0.00966878989934,0.469152053282,empty
89.126943609,-0.000827067669164,0.473117840657,empty
89.1046142322,-0.0223293768128,0.474740171381,empty
89.1329588015,0.0283445692884,0.390516905119,empty
89.2032621723,0.0703033707865,0.425826174639,empty
89.2968651685,0.0936029962547,0.451563420912,empty
89.3293146067,0.0324494382022,0.470183261236,empty
89.4083707865,0.0790561797753,0.461478566418,empty
89.4287368421,0.0203660555884,0.460889884033,empty
89.3870714286,-0.0416654135338,0.443501035471,empty
89.3082593985,-0.0788120300752,0.420233632689,empty
89.2596616541,-0.0485977443609,0.403459369018,empty
89.214329588,-0.0453320661204,0.37302806339,empty
89.2291086142,0.0147790262172,0.376097730911,empty
89.2240149813,-0.00509363295879,0.377031160536,empty
89.259928839,0.0359138576779,0.387374125313,empty
89.2624344569,0.0025056179775,0.528522908371,empty
89.2842359551,0.0218014981273,0.545332202454,empty
89.2986142322,0.0143782771536,0.533607369053,empty
89.3421654135,0.0435511813241,0.522930800003,empty
89.398423221,0.05625780744,0.509153658565,empty
89.4792142857,0.0807910647405,0.312866821903,empty
89.4795639098,0.000349624060163,0.285935402479,empty
89.3969962406,-0.0825676691729,0.5353801083,empty
89.3199736842,-0.077022556391,0.740407758172,empty
89.2231849057,-0.0967887785502,0.741935868593,empty
89.1451698113,-0.0780150943396,0.732671319707,empty
89.0978257576,-0.047344053745,0.725163172892,empty
89.119851711,0.0220259534509,0.623470015001,empty
89.1501915709,0.0303398598547,0.386813552888,empty
89.1768778626,0.0266862917142,0.378396020386,empty
89.155110687,-0.0217671755725,0.6040616985,empty
